ds,y,yhat,yhat_lower,yhat_upper,yhat_clean
2025-11-19 15:50:00,3759,3631.78414727933,1863.5725439184441,5399.995750640216,3631.78414727933
2025-11-19 15:55:00,5418,3725.0093300630797,1956.7977267021936,5493.220933423966,3725.0093300630797
2025-11-19 16:00:00,4746,5054.450116919833,3286.2385135589466,6822.661720280719,5054.450116919833
2025-11-19 16:05:00,4137,4897.761438231937,3129.5498348710507,6665.973041592823,4897.761438231937
2025-11-19 16:10:00,4095,4220.9672592813085,2452.755655920422,5989.178862642195,4220.9672592813085
2025-11-19 16:15:00,3612,4039.988993843155,2271.777390482269,5808.2005972040415,4039.988993843155
2025-11-19 16:20:00,4536,3646.6416057496053,1878.4300023887192,5414.853209110492,3646.6416057496053
2025-11-19 16:25:00,6300,4241.389705791566,2473.1781024306792,6009.601309152452,4241.389705791566
2025-11-19 16:30:00,4494,5832.595535880128,4064.383932519242,7600.807139241015,5832.595535880128
2025-11-19 16:35:00,3717,4818.525755823892,3050.3141524630055,6586.737359184778,4818.525755823892
2025-11-19 16:40:00,4599,3762.213036392444,1994.0014330315578,5530.42463975333,3762.213036392444
2025-11-19 16:45:00,3822,4302.749997169212,2534.538393808326,6070.961600530099,4302.749997169212
2025-11-19 16:50:00,6174,3924.1336292458263,2155.92202588494,5692.345232606713,3924.1336292458263
2025-11-19 16:55:00,4347,5576.953600641003,3808.7419972801163,7345.165204001889,5576.953600641003
2025-11-19 17:00:00,6237,4737.1673906365795,2968.955787275693,6505.378993997466,4737.1673906365795
2025-11-19 17:05:00,4347,5769.118632743648,4000.9070293827617,7537.330236104534,5769.118632743648
2025-11-19 17:10:00,4872,4797.569326790941,3029.3577234300546,6565.780930151827,4797.569326790941
2025-11-19 17:15:00,4683,4762.651281657594,2994.439678296708,6530.8628850184805,4762.651281657594
2025-11-19 17:20:00,3612,4802.731425008386,3034.5198216475,6570.943028369273,4802.731425008386
2025-11-19 17:25:00,4347,3946.458943434559,2178.2473400736726,5714.670546795445,3946.458943434559
2025-11-19 17:30:00,5166,4305.503176972413,2537.2915736115265,6073.714780333299,4305.503176972413
2025-11-19 17:35:00,4074,5165.594079653874,3397.382476292988,6933.805683014761,5165.594079653874
2025-11-19 17:40:00,4158,4523.737130090916,2755.52552673003,6291.948733451803,4523.737130090916
2025-11-19 17:45:00,3696,4347.874914629245,2579.6633112683585,6116.086517990131,4347.874914629245
2025-11-19 17:50:00,3402,4047.7384407200943,2279.526837359208,5815.950044080981,4047.7384407200943
2025-11-19 17:55:00,2982,3725.1136954736594,1956.9020921127733,5493.325298834546,3725.1136954736594
2025-11-19 18:00:00,6279,3347.7611215717043,1579.5495182108182,5115.972724932591,3347.7611215717043
2025-11-19 18:05:00,5229,5830.194662927705,4061.983059566819,7598.406266288592,5830.194662927705
2025-11-19 18:10:00,4158,5790.293714694827,4022.0821113339407,7558.505318055713,5790.293714694827
2025-11-19 18:15:00,5733,4648.804980283995,2880.5933769231087,6417.016583644881,4648.804980283995
2025-11-19 18:20:00,5649,5630.851633009077,3862.6400296481906,7399.063236369963,5630.851633009077
2025-11-19 18:25:00,7581,5929.043440760077,4160.831837399191,7697.255044120963,5929.043440760077
2025-11-19 18:30:00,11088,7363.011818120673,5594.800214759786,9131.223421481558,7363.011818120673
2025-11-19 18:35:00,8799,10521.50733746309,8753.295734102205,12289.718940823976,10521.50733746309
2025-11-19 18:40:00,9471,9491.139549416128,7722.927946055242,11259.351152777013,9491.139549416128
2025-11-19 18:45:00,9135,9383.426983625388,7615.215380264502,11151.638586986273,9383.426983625388
2025-11-19 18:50:00,8127,9273.448789368005,7505.237186007119,11041.66039272889,9273.448789368005
2025-11-19 18:55:00,9051,8348.671283460242,6580.459680099356,10116.882886821128,8348.671283460242
2025-11-19 19:00:00,8736,8791.437889105926,7023.22628574504,10559.649492466811,8791.437889105926
2025-11-19 19:05:00,9513,8731.007026713665,6962.795423352779,10499.21863007455,8731.007026713665
2025-11-19 19:10:00,7035,9202.291589434868,7434.079986073982,10970.503192795753,9202.291589434868
2025-11-19 19:15:00,6090,7415.304588248366,5647.092984887479,9183.516191609251,7415.304588248366
2025-11-19 19:20:00,6426,6045.1769410689185,4276.965337708032,7813.388544429805,6045.1769410689185
2025-11-19 19:25:00,5922,6090.462743026334,4322.251139665447,7858.67434638722,6090.462743026334
2025-11-19 19:30:00,5901,5759.246086718566,3991.03448335768,7527.457690079453,5759.246086718566
2025-11-19 19:35:00,4914,5595.315503521517,3827.1039001606305,7363.527106882403,5595.315503521517
2025-11-19 19:40:00,4809,4811.9674153452515,3043.755811984365,6580.179018706138,4811.9674153452515
2025-11-19 19:45:00,4746,4487.823382023159,2719.6117786622726,6256.034985384045,4487.823382023159
2025-11-19 19:50:00,4158,4425.637253237703,2657.4256498768164,6193.848856598589,4425.637253237703
2025-11-19 19:55:00,3990,3955.4743984279603,2187.262795067074,5723.686001788847,3955.4743984279603
2025-11-19 20:00:00,4452,3696.049625380042,1927.838022019156,5464.261228740928,3696.049625380042
2025-11-19 20:05:00,2856,4040.2764764428794,2272.064873081993,5808.488079803766,4040.2764764428794
2025-11-19 20:10:00,3213,2925.1395135292405,1156.9279101683544,4693.351116890127,2925.1395135292405
2025-11-19 20:15:00,2499,2844.927212848322,1076.715609487436,4613.138816209208,2844.927212848322
2025-11-19 20:20:00,2604,2423.7962101840685,655.5846068231824,4192.007813544955,2423.7962101840685
2025-11-19 20:25:00,2583,2359.7532920419867,591.5416886811006,4127.964895402873,2359.7532920419867
2025-11-19 20:30:00,2478,2409.900097384996,641.68849402411,4178.111700745882,2409.900097384996
2025-11-19 20:35:00,2247,2351.3361115647667,583.1245082038806,4119.547714925653,2351.3361115647667
2025-11-19 20:40:00,3213,2177.1417344721845,408.93013111129835,3945.3533378330703,2177.1417344721845
2025-11-19 20:45:00,2436,2906.6247711377728,1138.4131677768867,4674.836374498659,2906.6247711377728
2025-11-19 20:50:00,1911,2557.3526153120742,789.1410119511881,4325.56421867296,2557.3526153120742
2025-11-19 20:55:00,1554,1973.848895051333,205.637291690447,3742.060498412219,1973.848895051333
2025-11-19 21:00:00,1302,1605.513454358481,-162.698149002405,3373.725057719367,1605.513454358481
2025-11-19 21:05:00,1932,1348.860953295599,-419.350650065287,3117.072556656485,1348.860953295599
2025-11-19 21:10:00,2583,1798.4394773446024,30.227873983716336,3566.6510807054883,1798.4394773446024
2025-11-19 21:15:00,1848,2465.7782568987463,697.5666535378602,4233.989860259632,2465.7782568987463
2025-11-19 21:20:00,1659,2039.3704770456316,271.15887368474546,3807.582080406518,2039.3704770456316
2025-11-19 21:25:00,1806,1710.2226740753474,-57.98892928553869,3478.4342774362335,1710.2226740753474
2025-11-19 21:30:00,1911,1789.3598732300889,21.14826986920275,3557.571476590975,1789.3598732300889
2025-11-19 21:35:00,1470,1901.6444676262704,133.4328642653843,3669.8560709871563,1901.6444676262704
2025-11-19 21:40:00,1407,1571.2159650340923,-196.99563832679382,3339.427568394978,1571.2159650340923
2025-11-19 21:45:00,1239,1406.5905643273936,-361.6210390334925,3174.80216768828,1406.5905643273936
2025-11-19 21:50:00,1659,1256.10922932125,-512.1023740396361,3024.320832682136,1256.10922932125
2025-11-19 21:55:00,1218,1532.6718577256192,-235.53974563526685,3300.883461086505,1532.6718577256192
2025-11-19 22:00:00,987,1278.0366663655414,-490.17493699534475,3046.2482697264277,1278.0366663655414
2025-11-19 22:05:00,1050,976.6576062570961,-791.55399710379,2744.869209617982,976.6576062570961
2025-11-19 22:10:00,1071,969.3346905201882,-798.8769128406979,2737.5462938810742,969.3346905201882
2025-11-19 22:15:00,546,995.9657766823183,-772.2458266785678,2764.1773800432043,995.9657766823183
2025-11-19 22:20:00,336,584.8930071278178,-1183.3185962330683,2353.1046104887037,584.8930071278178
2025-11-19 22:25:00,1050,294.8312835920178,-1473.3803197688683,2063.042886952904,294.8312835920178
2025-11-19 22:30:00,630,810.4763257240936,-957.7352776367925,2578.6879290849797,810.4763257240936
2025-11-19 22:35:00,924,655.797583264452,-1112.4140200964341,2424.009186625338,655.797583264452
2025-11-19 22:40:00,1344,780.3557748421531,-987.855828518733,2548.567378203039,780.3557748421531
2025-11-19 22:45:00,861,1191.733315260464,-576.4782881004221,2959.94491862135,1191.733315260464
2025-11-19 22:50:00,630,918.0826658156814,-850.1289375452047,2686.2942691765675,918.0826658156814
2025-11-19 22:55:00,903,629.4955825812506,-1138.7160207796355,2397.7071859421367,629.4955825812506
2025-11-19 23:00:00,441,808.4161884955024,-959.7954148653837,2576.6277918563883,808.4161884955024
2025-11-19 23:05:00,378,528.1364533827907,-1240.0751499780954,2296.348056743677,528.1364533827907
2025-11-19 23:10:00,1155,379.0649195593244,-1389.1466838015617,2147.2765229202105,379.0649195593244
2025-11-19 23:15:00,588,990.2619228374199,-777.9496805234662,2758.473526198306,990.2619228374199
2025-11-19 23:20:00,945,742.4297317488476,-1025.7818716120385,2510.6413351097335,742.4297317488476
2025-11-19 23:25:00,777,885.7326868099747,-882.4789165509114,2653.9442901708608,885.7326868099747
2025-11-19 23:30:00,987,856.4415315480328,-911.7700718128533,2624.653134908919,856.4415315480328
2025-11-19 23:35:00,924,980.7801770548372,-787.4314263060489,2748.991780415723,980.7801770548372
2025-11-19 23:40:00,420,987.8642932801995,-780.3473100806866,2756.075896641086,987.8642932801995
2025-11-19 23:45:00,357,578.0375595695725,-1190.1740437913136,2346.2491629304586,578.0375595695725
2025-11-19 23:50:00,0,410.9636824427703,-1357.2479209181158,2179.175285803656,410.9636824427703
2025-11-19 23:55:00,147,122.42181381603291,-1645.7897895448532,1890.633417176919,122.42181381603291
2025-11-20 00:00:00,441,148.6174864775969,-1619.5941168832892,1916.829089838483,148.6174864775969
2025-11-20 00:05:00,462,411.11291270010975,-1357.0986906607764,2179.324516060996,411.11291270010975
2025-11-20 00:10:00,189,485.67467253511586,-1282.5369308257702,2253.886275896002,485.67467253511586
2025-11-20 00:15:00,231,264.2320388281389,-1503.9795645327472,2032.443642189025,264.2320388281389
2025-11-20 00:20:00,210,223.41330681114528,-1544.7982965497408,1991.6249101720314,223.41330681114528
2025-11-20 00:25:00,357,211.75424381775838,-1556.4573595431277,1979.9658471786445,211.75424381775838
2025-11-20 00:30:00,147,311.6771121626937,-1456.5344911981924,2079.88871552358,311.6771121626937
2025-11-20 00:35:00,462,174.91036731087706,-1593.301236050009,1943.1219706717632,174.91036731087706
2025-11-20 00:40:00,126,362.4656981274966,-1405.7459052333895,2130.677301488383,362.4656981274966
2025-11-20 00:45:00,0,172.95251308304137,-1595.2590902778447,1941.1641164439275,172.95251308304137
2025-11-20 00:50:00,126,-12.222997290389685,-1780.4346006512758,1755.9886060704964,0.0
2025-11-20 00:55:00,273,61.2047752753283,-1707.0068280855578,1829.4163786362144,61.2047752753283
2025-11-20 01:00:00,168,208.26874241888913,-1559.942860941997,1976.4803457797752,208.26874241888913
2025-11-20 01:05:00,168,162.0954174137239,-1606.1161859471622,1930.30702077461,162.0954174137239
2025-11-20 01:10:00,315,140.457559027873,-1627.754044333013,1908.669162388759,140.457559027873
2025-11-20 01:15:00,357,263.6714227511429,-1504.5401806097432,2031.883026112029,263.6714227511429
2025-11-20 01:20:00,294,338.8972508470224,-1429.3143525138637,2107.1088542079087,338.8972508470224
2025-11-20 01:25:00,84,306.331900605122,-1461.8797027557641,2074.543503966008,306.331900605122
2025-11-20 01:30:00,378,136.73336473439758,-1631.4782386264885,1904.9449680952837,136.73336473439758
2025-11-20 01:35:00,420,327.2483610007489,-1440.9632423601372,2095.459964361635,327.2483610007489
2025-11-20 01:40:00,105,441.2760147079771,-1326.935588652909,2209.4876180688634,441.2760147079771
2025-11-20 01:45:00,126,208.8556153986258,-1559.3559879622603,1977.067218759512,208.8556153986258
2025-11-20 01:50:00,84,157.89001391417582,-1610.3215894467103,1926.101617275062,157.89001391417582
2025-11-20 01:55:00,0,140.3227978384873,-1627.8888055223988,1908.5344011993734,140.3227978384873
2025-11-20 02:00:00,189,67.76640045073009,-1700.445202910156,1835.9780038116162,67.76640045073009
2025-11-20 02:05:00,0,197.5933890585543,-1570.6182143023318,1965.8049924194404,197.5933890585543
2025-11-20 02:10:00,0,95.15337619812169,-1673.0582271627645,1863.3649795590077,95.15337619812169
2025-11-20 02:15:00,126,45.0285137821071,-1723.183089578779,1813.2401171429933,45.0285137821071
2025-11-20 02:20:00,294,141.76364850483287,-1626.4479548560532,1909.975251865719,141.76364850483287
2025-11-20 02:25:00,0,295.74483899591576,-1472.4667643649705,2063.9564423568017,295.74483899591576
2025-11-20 02:30:00,336,96.10201983307729,-1672.1095835278088,1864.3136231939634,96.10201983307729
2025-11-20 02:35:00,189,277.78120175326615,-1490.4304016076198,2045.9928051141524,277.78120175326615
2025-11-20 02:40:00,0,237.24919064883102,-1530.962412712055,2005.4607940097171,237.24919064883102
2025-11-20 02:45:00,105,40.133047076425896,-1728.0785562844603,1808.3446504373119,40.133047076425896
2025-11-20 02:50:00,0,70.97740590754086,-1697.2341974533451,1839.189009268427,70.97740590754086
2025-11-20 02:55:00,0,7.922441700184095,-1760.2891616607021,1776.13404506107,7.922441700184095
2025-11-20 03:00:00,0,-25.928641536521695,-1794.1402448974077,1742.2829618243645,0.0
2025-11-20 03:05:00,0,-29.99254339319407,-1798.2041467540803,1738.219059967692,0.0
2025-11-20 03:10:00,0,-34.069356877843916,-1802.2809602387301,1734.142246483042,0.0
2025-11-20 03:15:00,126,-35.948956902226655,-1804.1605602631128,1732.2626464586594,0.0
2025-11-20 03:20:00,210,62.61711609939607,-1705.59448726149,1830.8287194602822,62.61711609939607
2025-11-20 03:25:00,0,160.19388518009146,-1608.0177181807946,1928.4054885409776,160.19388518009146
2025-11-20 03:30:00,0,18.749361207429047,-1749.462242153457,1786.9609645683151,18.749361207429047
2025-11-20 03:35:00,0,-25.23948916071754,-1793.4510925216036,1742.9721142001686,0.0
2025-11-20 03:40:00,0,-13.809702405492317,-1782.0213057663784,1754.4019009553938,0.0
2025-11-20 03:45:00,0,-4.733571069202753,-1772.9451744300889,1763.4780322916833,0.0
2025-11-20 03:50:00,0,5.360288540618967,-1762.8513148202671,1773.571891901505,5.360288540618967
2025-11-20 03:55:00,0,15.733284040072931,-1752.4783193208132,1783.944887400959,15.733284040072931
2025-11-20 04:00:00,0,25.895341472465134,-1742.316261888421,1794.1069448333512,25.895341472465134
2025-11-20 04:05:00,0,35.34083543881843,-1732.8707679220677,1803.5524387997045,35.34083543881843
2025-11-20 04:10:00,0,43.591908023100586,-1724.6196953377855,1811.8035113839867,43.591908023100586
2025-11-20 04:15:00,84,50.22049940901093,-1717.9911039518752,1818.432102769897,50.22049940901093
2025-11-20 04:20:00,0,120.38223805247674,-1647.8293653084093,1888.593841413363,120.38223805247674
2025-11-20 04:25:00,0,76.98784325355382,-1691.2237601073323,1845.19944661444,76.98784325355382
2025-11-20 04:30:00,0,55.95498990857163,-1712.2566134523145,1824.1665932694577,55.95498990857163
2025-11-20 04:35:00,0,54.88388702487475,-1713.3277163360112,1823.095490385761,54.88388702487475
2025-11-20 04:40:00,0,49.93165435304013,-1718.279949007846,1818.1432577139262,49.93165435304013
2025-11-20 04:45:00,0,42.872208373844614,-1725.3393949870415,1811.0838117347307,42.872208373844614
2025-11-20 04:50:00,0,33.89644011718508,-1734.3151632437011,1802.108043478071,33.89644011718508
2025-11-20 04:55:00,63,23.406770784332366,-1744.8048325765537,1791.6183741452185,23.406770784332366
2025-11-20 05:00:00,252,61.0148481574073,-1707.196755203479,1829.2264515182933,61.0148481574073
2025-11-20 05:05:00,273,211.18092598126714,-1557.030677379619,1979.3925293421532,211.18092598126714
2025-11-20 05:10:00,0,258.99213452160313,-1509.2194688392829,2027.2037378824893,258.99213452160313
2025-11-20 05:15:00,0,36.84541998042266,-1731.3661833804636,1805.0570233413086,36.84541998042266
2025-11-20 05:20:00,0,-37.40837995047639,-1805.6199833113624,1730.8032234104098,0.0
2025-11-20 05:25:00,63,-41.42295338522058,-1809.6345567461067,1726.7886499756655,0.0
2025-11-20 05:30:00,84,1.3661255086967685,-1766.8454778521893,1769.5777288695829,1.3661255086967685
2025-11-20 05:35:00,0,29.067623374559616,-1739.1439799863265,1797.2792267354457,29.067623374559616
2025-11-20 05:40:00,0,-33.15312383279581,-1801.364727193682,1735.0584795280902,0.0
2025-11-20 05:45:00,0,-50.83554816553999,-1819.0471515264262,1717.376055195346,0.0
2025-11-20 05:50:00,0,-44.281382103372835,-1812.492985464259,1723.9302212575133,0.0
2025-11-20 05:55:00,0,-36.36806592887092,-1804.579669289757,1731.8435374320152,0.0
2025-11-20 06:00:00,0,-25.8813426819072,-1794.0929460427933,1742.330260678979,0.0
2025-11-20 06:05:00,147,-13.34408925565765,-1781.5556926165436,1754.8675141052286,0.0
2025-11-20 06:10:00,0,115.3627142744042,-1652.848889086482,1883.5743176352903,115.3627142744042
2025-11-20 06:15:00,84,50.17533466567352,-1718.0362686952126,1818.3869380265596,50.17533466567352
2025-11-20 06:20:00,210,94.05915032698795,-1674.1524530338982,1862.270753687874,94.05915032698795
2025-11-20 06:25:00,189,229.13766660282386,-1539.0739367580622,1997.34926996371,229.13766660282386
2025-11-20 06:30:00,0,254.2705584075543,-1513.9410449533318,2022.4821617684404,254.2705584075543
2025-11-20 06:35:00,105,111.54772699763612,-1656.66387636325,1879.7593303585222,111.54772699763612
2025-11-20 06:40:00,126,158.4435791367739,-1609.7680242241122,1926.65518249766,158.4435791367739
2025-11-20 06:45:00,231,208.20327922006732,-1560.0083241408188,1976.4148825809534,208.20327922006732
2025-11-20 06:50:00,588,295.5126836874091,-1472.6989196734771,2063.724287048295,295.5126836874091
2025-11-20 06:55:00,126,596.9428086961514,-1171.2687946647347,2365.1544120570375,596.9428086961514
2025-11-20 07:00:00,126,313.5073475492368,-1454.7042558116493,2081.7189509101227,313.5073475492368
2025-11-20 07:05:00,189,190.56894162645892,-1577.6426617344273,1958.780544987345,190.56894162645892
2025-11-20 07:10:00,231,234.7340100426485,-1533.4775933182377,2002.9456134035345,234.7340100426485
2025-11-20 07:15:00,252,266.1983643518022,-1502.013239009084,2034.4099677126883,266.1983643518022
2025-11-20 07:20:00,357,273.48439233337706,-1494.727211027509,2041.6959956942633,273.48439233337706
2025-11-20 07:25:00,273,340.05055034082966,-1428.1610530200564,2108.2621537017158,340.05055034082966
2025-11-20 07:30:00,420,278.45920054802036,-1489.7524028128657,2046.6708039089065,278.45920054802036
2025-11-20 07:35:00,231,351.5409553619745,-1416.6706479989116,2119.7525587228606,351.5409553619745
2025-11-20 07:40:00,567,221.05975126380758,-1547.1518520970785,1989.2713546246937,221.05975126380758
2025-11-20 07:45:00,777,419.6441308563899,-1348.5674725044962,2187.855734217276,419.6441308563899
2025-11-20 07:50:00,630,651.96521359698,-1116.246389763906,2420.1768169578663,651.96521359698
2025-11-20 07:55:00,462,571.9691022999684,-1196.2425010609177,2340.1807056608545,571.9691022999684
2025-11-20 08:00:00,567,399.3991084451179,-1368.8124949157682,2167.610711806004,399.3991084451179
2025-11-20 08:05:00,924,445.9540411978487,-1322.2575621630374,2214.165644558735,445.9540411978487
2025-11-20 08:10:00,735,759.3243722945076,-1008.8872310663785,2527.5359756553935,759.3243722945076
2025-11-20 08:15:00,315,708.2708956029646,-1059.9407077579215,2476.482498963851,708.2708956029646
2025-11-20 08:20:00,294,351.8259260318425,-1416.3856773290436,2120.0375293927286,351.8259260318425
2025-11-20 08:25:00,210,267.47584262048053,-1500.7357607404056,2035.6874459813666,267.47584262048053
2025-11-20 08:30:00,252,236.59794007510482,-1531.6136632857813,2004.809543435991,236.59794007510482
2025-11-20 08:35:00,609,288.0458736284943,-1480.1657297323918,2056.2574769893804,288.0458736284943
2025-11-20 08:40:00,462,620.5201947197334,-1147.6914086411527,2388.7317980806192,620.5201947197334
2025-11-20 08:45:00,1260,635.0801258117758,-1133.1314775491103,2403.2917291726617,635.0801258117758
2025-11-20 08:50:00,1281,1265.6248360267532,-502.5867673341329,3033.836439387639,1265.6248360267532
2025-11-20 08:55:00,1575,1520.8223120620512,-247.3892912988349,3289.0339154229373,1520.8223120620512
2025-11-20 09:00:00,1659,1790.5152356162794,22.303632255393268,3558.7268389771652,1790.5152356162794
2025-11-20 09:05:00,1281,1971.3885997951415,203.17699643425544,3739.6002031560274,1971.3885997951415
2025-11-20 09:10:00,2142,1733.8426282023936,-34.3689751584925,3502.0542315632797,1733.8426282023936
2025-11-20 09:15:00,2898,2352.740237743852,584.528634382966,4120.951841104738,2352.740237743852
2025-11-20 09:20:00,3549,3181.2376206750378,1413.0260173141517,4949.449224035924,3181.2376206750378
2025-11-20 09:25:00,1911,3876.0868234915665,2107.8752201306806,5644.298426852452,3876.0868234915665
2025-11-20 09:30:00,3234,2755.8532288840142,987.6416255231281,4524.064832244901,2755.8532288840142
2025-11-20 09:35:00,3864,3400.3626391530843,1632.1510357921982,5168.574242513971,3400.3626391530843
2025-11-20 09:40:00,4893,4225.87943443509,2457.6678310742036,5994.091037795976,4225.87943443509
2025-11-20 09:45:00,5313,5142.293752707644,3374.0821493467574,6910.50535606853,5142.293752707644
2025-11-20 09:50:00,6699,5682.585115139467,3914.373511778581,7450.796718500354,5682.585115139467
2025-11-20 09:55:00,9954,6817.906255218186,5049.6946518572995,8586.117858579071,6817.906255218186
2025-11-20 10:00:00,6216,9640.141006274807,7871.929402913921,11408.352609635693,9640.141006274807
2025-11-20 10:05:00,7602,7425.054921975614,5656.843318614728,9193.2665253365,7425.054921975614
2025-11-20 10:10:00,8379,7531.759015363927,5763.54741200304,9299.970618724812,7531.759015363927
2025-11-20 10:15:00,6846,8473.451714626015,6705.240111265129,10241.6633179869,8473.451714626015
2025-11-20 10:20:00,9555,7381.362011801564,5613.150408440678,9149.57361516245,7381.362011801564
2025-11-20 10:25:00,9870,9070.42609152654,7302.214488165654,10838.637694887426,9070.42609152654
2025-11-20 10:30:00,10626,9924.34800444221,8156.136401081324,11692.559607803096,9924.34800444221
2025-11-20 10:35:00,10143,10494.80691231774,8726.595308956854,12263.018515678625,10494.80691231774
2025-11-20 10:40:00,12558,10248.805577315406,8480.593973954521,12017.017180676292,10248.805577315406
2025-11-20 10:45:00,10269,11968.357873933663,10200.146270572777,13736.569477294548,11968.357873933663
2025-11-20 10:50:00,7287,10726.351058041804,8958.139454680919,12494.56266140269,10726.351058041804
2025-11-20 10:55:00,9765,7801.199246727918,6032.9876433670315,9569.410850088803,7801.199246727918
2025-11-20 11:00:00,7812,9056.688783278501,7288.477179917615,10824.900386639387,9056.688783278501
2025-11-20 11:05:00,7266,8152.531712356551,6384.320108995665,9920.743315717436,8152.531712356551
2025-11-20 11:10:00,6342,7229.138772319773,5460.927168958887,8997.350375680659,7229.138772319773
2025-11-20 11:15:00,5292,6424.592582025308,4656.3809786644215,8192.804185386194,6424.592582025308
2025-11-20 11:20:00,6468,5414.230610345202,3646.0190069843156,7182.442213706088,5414.230610345202
2025-11-20 11:25:00,5439,6125.271355827666,4357.05975246678,7893.482959188553,6125.271355827666
2025-11-20 11:30:00,5229,5646.628057787299,3878.416454426413,7414.839661148186,5646.628057787299
2025-11-20 11:35:00,3927,5259.172800156651,3490.9611967957644,7027.384403517537,5259.172800156651
2025-11-20 11:40:00,3696,4252.254717609164,2484.0431142482776,6020.46632097005,4252.254717609164
2025-11-20 11:45:00,4809,3810.7868867548973,2042.5752833940112,5578.998490115783,3810.7868867548973
2025-11-20 11:50:00,4662,4686.932137700446,2918.72053433956,6455.143741061333,4686.932137700446
2025-11-20 11:55:00,5334,4876.274573247257,3108.0629698863704,6644.486176608143,4876.274573247257
2025-11-20 12:00:00,12033,5385.576634873226,3617.3650315123396,7153.788238234112,5385.576634873226
2025-11-20 12:05:00,15393,10803.784160485626,9035.57255712474,12571.995763846511,10803.784160485626
2025-11-20 12:10:00,13188,15012.148670667493,13243.937067306608,16780.36027402838,15012.148670667493
2025-11-20 12:15:00,15204,13996.29197051563,12228.080367154744,15764.503573876515,13996.29197051563
2025-11-20 12:20:00,14868,15016.313277216253,13248.101673855368,16784.52488057714,15016.313277216253
2025-11-20 12:25:00,17157,15266.746220895442,13498.534617534557,17034.95782425633,15266.746220895442
2025-11-20 12:30:00,13356,16931.910803841503,15163.699200480618,18700.12240720239,16931.910803841503
2025-11-20 12:35:00,14217,14495.71340196812,12727.501798607234,16263.925005329005,14495.71340196812
2025-11-20 12:40:00,10920,14213.439539576644,12445.227936215759,15981.65114293753,14213.439539576644
2025-11-20 12:45:00,13419,11871.94487209129,10103.733268730404,13640.156475452175,11871.94487209129
2025-11-20 12:50:00,9849,12988.112274484709,11219.900671123823,14756.323877845594,12988.112274484709
2025-11-20 12:55:00,11676,10794.928288238614,9026.716684877729,12563.1398915995,10794.928288238614
2025-11-20 13:00:00,8967,11286.184462703419,9517.972859342533,13054.396066064304,11286.184462703419
2025-11-20 13:05:00,9849,9603.582684414252,7835.371081053366,11371.794287775137,9603.582684414252
2025-11-20 13:10:00,9114,9563.851960630025,7795.640357269139,11332.06356399091,9563.851960630025
2025-11-20 13:15:00,8568,9181.905002944335,7413.693399583449,10950.11660630522,9181.905002944335
2025-11-20 13:20:00,8967,8507.670031598724,6739.458428237837,10275.881634959609,8507.670031598724
2025-11-20 13:25:00,9954,8646.569650851996,6878.35804749111,10414.781254212881,8646.569650851996
2025-11-20 13:30:00,10311,9464.938192168423,7696.726588807537,11233.149795529309,9464.938192168423
2025-11-20 13:35:00,9702,9920.879629579154,8152.668026218268,11689.09123294004,9920.879629579154
2025-11-20 13:40:00,11340,9473.83237967996,7705.620776319073,11242.043983040845,9473.83237967996
2025-11-20 13:45:00,12600,10570.318717266342,8802.107113905457,12338.530320627227,10570.318717266342
2025-11-20 13:50:00,12411,11921.91328753347,10153.701684172585,13690.124890894356,11921.91328753347
2025-11-20 13:55:00,15561,12027.31983751541,10259.108234154524,13795.531440876295,12027.31983751541
2025-11-20 14:00:00,10983,14413.84042183779,12645.628818476904,16182.052025198675,14413.84042183779
2025-11-20 14:05:00,9912,11587.674138082082,9819.462534721197,13355.885741442968,11587.674138082082
2025-11-20 14:10:00,7917,9637.696213049268,7869.484609688382,11405.907816410154,9637.696213049268
2025-11-20 14:15:00,7014,7922.067438723207,6153.85583536232,9690.279042084092,7922.067438723207
2025-11-20 14:20:00,6615,6785.342010113482,5017.130406752595,8553.553613474367,6785.342010113482
2025-11-20 14:25:00,3612,6322.628472368841,4554.416869007955,8090.840075729728,6322.628472368841
2025-11-20 14:30:00,4935,3933.9807641671123,2165.769160806226,5702.192367527999,3933.9807641671123
2025-11-20 14:35:00,4578,4305.077919365236,2536.8663160043498,6073.289522726122,4305.077919365236
2025-11-20 14:40:00,3423,4424.687316374028,2656.475713013142,6192.898919734915,4424.687316374028
2025-11-20 14:45:00,6027,3458.4843956776895,1690.2727923168034,5226.695999038576,3458.4843956776895
2025-11-20 14:50:00,5229,5267.250482273814,3499.0388789129274,7035.4620856347,5267.250482273814
2025-11-20 14:55:00,6174,5313.905714133501,3545.6941107726143,7082.117317494387,5313.905714133501
2025-11-20 15:00:00,4746,5859.50538438084,4091.2937810199537,7627.716987741726,5859.50538438084
2025-11-20 15:05:00,4641,5016.782676414199,3248.571073053313,6784.9942797750855,5016.782676414199
2025-11-20 15:10:00,4977,4613.445388871685,2845.233785510799,6381.656992232572,4613.445388871685
2025-11-20 15:15:00,4935,4898.459598700691,3130.247995339804,6666.671202061577,4898.459598700691
2025-11-20 15:20:00,4263,4963.346963677649,3195.1353603167627,6731.558567038535,4963.346963677649
2025-11-20 15:25:00,4914,4437.003292581499,2668.791689220613,6205.214895942386,4437.003292581499
2025-11-20 15:30:00,5061,4795.018278124764,3026.8066747638777,6563.22988148565,4795.018278124764
